artist,song,emotion,variance,Genre,Release Date,Key,Tempo,Loudness,Explicit,Popularity,Energy,Danceability,Positiveness,Speechiness,Liveness,Acousticness,Instrumentalness
Billie Holiday,Foolin' Myself,joy,0.3194444444444445,jazz,2024,A# Maj,93,-11.26,No,37,19,68,48,4,10,96,0
Billie Holiday,For All We Know,love,0.1785714285714285,jazz,1958,F Maj,107,-17.89,No,26,19,27,19,3,23,76,0
Billie Holiday,Forget If You Can,love,0.4416666666666666,jazz,2024,C Maj,97,-14.84,No,7,17,72,63,5,23,87,0
Billie Holiday,"Gee Baby, Ain't I Good To You?",joy,0.5520833333333331,jazz,1957,C# Maj,178,-13.06,No,20,25,48,26,8,9,56,0
Billie Holiday,Gimmie A Pigfoot,anger,0.1688208616780045,jazz,2017,D Maj,99,-8.23,No,0,34,64,63,4,51,85,0
Billie Holiday,Girls Were Made To Take Care Of Boys,joy,0.1128968253968253,jazz,1958,A# Maj,77,-19.0,No,17,5,56,35,3,15,96,0
Billie Holiday,Gloomy Sunday,sadness,-0.001780303030303,jazz,2003,G min,61,-16.73,No,41,2,46,19,4,10,98,0
Billie Holiday,God Bless The Child,joy,0.3464912280701753,jazz,1956,G# Maj,108,-12.01,No,44,14,43,24,3,24,94,0
Billie Holiday,Gone With The Wind,sadness,0.42,jazz,1955,F Maj,124,-13.17,No,17,8,52,13,4,9,91,0
Billie Holiday,How Could You?,love,0.165625,jazz,2024,A# min,162,-14.13,No,14,36,78,91,4,18,93,2
Billie Holiday,I Cover The Waterfront,sadness,0.1818181818181818,jazz,1957,C# Maj,76,-15.15,No,37,8,36,20,4,11,99,0
Billie Holiday,I Get Along Without You Very Well,joy,0.4,jazz,1958,G# Maj,74,-17.91,No,30,24,33,33,3,17,21,0
Billie Holiday,If My Heart Could Only Talk,love,0.145,jazz,2024,A min,111,-11.08,No,16,21,72,74,5,7,95,0
Billie Holiday,I'll Be Seeing You,love,0.2846418732782369,jazz,1957,C# Maj,90,-20.48,No,69,3,36,19,4,12,99,6
Billie Holiday,I'll Never Be The Same,sadness,0.012037037037037,jazz,2024,C Maj,90,-14.0,No,18,18,73,56,4,42,95,0
Billie Holiday,Keeps On Rainin',sadness,0.2717687074829932,jazz,2024,F Maj,67,-11.49,No,24,17,51,45,6,22,92,0
Billie Holiday,Laughing At Life,joy,0.2248484848484848,jazz,2023,G# min,93,-15.14,No,11,13,72,54,12,11,82,27
Billie Holiday,Love Me Or Leave Me,sadness,0.2412087912087912,jazz,1956,G min,113,-11.68,No,40,21,62,73,8,12,86,0
Billie Holiday,"Me, Myself And I",joy,0.625,jazz,2010,F# min,156,-9.66,No,20,32,68,78,6,32,91,0
Billie Holiday,More Than You Know,love,0.2571810542398778,jazz,2024,G Maj,99,-12.63,No,18,14,64,53,5,11,94,0
Billie Holiday,My First Impression Of You,joy,0.2422077922077922,jazz,2024,C Maj,103,-12.22,No,11,24,65,62,5,25,88,0
Billie Holiday,Now They Call It Swing,love,0.01,jazz,2024,F Maj,149,-13.47,No,8,25,58,81,7,7,81,0
Billie Holiday,On The Sentimental Side,sadness,0.0961309523809523,jazz,2024,C Maj,89,-15.2,No,6,12,64,42,4,29,92,0
Billie Holiday,"One Never Knows, Does One?",love,0.4122448979591837,jazz,2024,C min,83,-11.49,No,13,21,62,48,3,34,88,0
Billie Holiday,Prelude To A Kiss,love,0.1807692307692307,jazz,1956,G# Maj,124,-10.63,No,28,20,62,17,6,14,92,0
Billy Joel,Ain't No Crime,joy,0.2214285714285714,rock,1973,C Maj,143,-5.99,No,34,80,58,96,3,23,49,0
Billy Joel,All For Leyna,joy,0.1434671389216843,rock,1980,A min,143,-5.99,No,51,83,63,90,3,19,28,0
Billy Joel,Angry Young Man,anger,0.0176470588235294,rock,1976,G Maj,91,-10.0,No,50,69,46,71,5,35,32,0
Billy Joel,Blonde Over Blue,sadness,-0.0207792207792207,rock,1993,C Maj,132,-5.45,No,33,66,56,48,3,8,4,0
Billy Joel,Careless Talk,sadness,-0.2879629629629629,rock,1983,D min,129,-7.04,No,38,72,79,96,4,8,14,0
Billy Joel,C'etait Toi,joy,0.0,rock,1980,G Maj,127,-9.86,No,39,46,70,43,4,4,12,0
Billy Joel,Christie Lee,joy,0.0896874999999999,rock,1983,C Maj,148,-5.04,No,38,92,67,96,4,39,2,0
Billy Joel,Christmas In Fallujah,sadness,-0.0625,rock,1983,A# Maj,110,-7.51,No,54,55,63,56,4,56,23,0
Billy Joel,Close To The Borderline,anger,0.0577661227661227,rock,1980,G Maj,91,-6.12,No,37,80,61,78,9,4,2,0
Billy Joel,Code Of Silence,sadness,0.0580427170868347,rock,1986,F Maj,79,-9.33,No,34,66,59,36,3,24,9,0
Billy Joel,Don't Worry Baby (Live),joy,0.1615497076023391,rock,2005,E min,129,-7.45,No,29,84,48,84,4,98,15,0
Billy Joel,Get It Right The First Time,joy,0.1727232142857142,rock,1977,C Maj,106,-5.62,No,45,93,61,87,5,7,9,0
Billy Joel,It's Still Rock And Roll To Me,sadness,0.1667775314116778,rock,1980,C Maj,141,-7.6,No,73,68,75,54,15,9,10,0
Billy Joel,Keeping The Faith,sadness,0.0806195596518177,rock,1983,D Maj,91,-7.0,No,52,67,78,85,11,16,24,0
Billy Joel,Leave A Tender Moment Alone,love,0.1653968253968254,rock,1983,A# Maj,110,-7.51,No,54,55,63,56,4,56,23,0
Billy Joel,Modern Woman,sadness,0.1081416361416362,rock,1986,F min,143,-8.72,No,38,81,79,96,5,19,22,0
Billy Joel,Movin' Out,anger,-0.1122685185185185,rock,1977,D min,134,-5.01,No,70,88,66,90,3,6,46,0
Billy Joel,Scandinavian Skies,sadness,-0.0518037518037518,rock,1982,F Maj,107,-12.55,No,31,27,40,22,3,17,25,0
Billy Joel,Storm Front,joy,0.1333333333333333,rock,1989,F Maj,99,-4.31,No,37,78,70,90,3,5,30,0
Billy Joel,Streetlife Serenader,joy,-0.0102813852813852,rock,1974,D Maj,141,-11.17,No,35,38,42,9,3,23,82,11
Billy Joel,"Summer, Highland Falls",sadness,0.075,rock,1976,F Maj,93,-11.06,No,55,53,53,47,3,19,32,0
Billy Joel,The Bridge,joy,0.1760416666666666,rock,1986,D Maj,110,-8.0,No,58,66,74,88,3,31,6,0
Billy Joel,The End Of The World,joy,0.2518557422969187,rock,2005,C Maj,101,-9.3,No,17,78,64,57,3,31,12,0
Billy Joel,The Great Wall Of China,joy,0.2237956487956488,rock,1993,C Maj,107,-5.0,No,35,77,66,66,5,29,9,0
Billy Joel,The Prime Of Your Love,joy,0.0299999999999999,rock,1977,A# Maj,125,-6.66,No,83,50,53,31,3,8,66,0
Billy Joel,This Is The Time,sadness,0.1720486111111111,rock,1986,A# Maj,128,-11.0,No,46,48,69,37,3,8,59,0
Billy Joel,This Night,sadness,0.0473214285714285,rock,1983,A Maj,69,-6.62,No,44,55,49,39,3,14,7,0
Billy Joel,Time And Time Again,love,0.2602040816326531,rock,1980,C Maj,141,-7.6,No,73,68,75,54,15,9,10,0
Billy Joel,Travelin' Prayer,joy,0.2452380952380952,rock,1973,D Maj,147,-9.0,No,42,78,51,85,4,4,10,17
Billy Joel,Turn Around,love,0.026602564102564,rock,1971,G Maj,82,-15.8,No,33,32,50,48,3,23,88,6
Billy Joel,Uptown Girl,joy,0.1705228758169934,rock,1983,E Maj,129,-2.99,No,84,94,70,79,5,60,8,0
Billy Joel,We Didn't Start The Fire,anger,0.1170454545454545,rock,1989,G Maj,145,-5.21,No,78,97,71,90,5,36,8,0
Billy Joel,When In Rome,joy,0.1062169312169312,rock,1989,A# Maj,120,-4.92,No,33,91,73,75,5,5,6,0
Bing Crosby,At Last,sadness,0.1454545454545454,jazz,1998,G Maj,44,-13.2,No,2,18,23,30,4,29,93,2
Bing Crosby,Be Careful It's My Heart,love,0.1119047619047619,jazz,1942,D Maj,130,-14.71,No,22,22,38,38,4,28,62,4
Bing Crosby,Blacksmith Blues,love,0.1246031746031746,jazz,2023,A# Maj,127,-11.86,No,15,30,84,81,5,19,21,0
Bing Crosby,Blue Room,joy,0.0276515151515151,jazz,2024,C Maj,142,-16.61,No,11,16,65,63,7,9,60,0
Bing Crosby,Changing Partners,sadness,0.6,jazz,2011,G Maj,64,-15.38,No,1,11,41,20,4,7,93,0
Bing Crosby,Evelina,anger,0.0547395833333333,jazz,2006,A# Maj,106,-15.1,No,53,19,34,19,3,7,99,0
Bing Crosby,Exactly Like You,joy,0.3697192513368983,jazz,2004,F Maj,131,-9.18,No,33,32,63,68,4,33,82,0
Bing Crosby,Feudin And Fightin,joy,-0.0212962962962963,jazz,2006,A# Maj,106,-15.1,No,53,19,34,19,3,7,99,0
Bing Crosby,Fine Romance,love,0.2694791666666666,jazz,2014,G# Maj,117,-18.31,No,11,4,52,47,4,22,95,0
Bing Crosby,For Me And My Gal - With Judy Garland,joy,0.15625,jazz,2014,C Maj,139,-17.06,No,40,15,76,71,10,11,86,4
Bing Crosby,Frosty The Snowman,joy,0.1549735449735449,jazz,2006,G Maj,160,-11.62,No,56,37,52,85,8,9,62,0
Bing Crosby,God Rest Ye Merry Gentlemen,joy,0.5190476190476191,jazz,2024,C min,83,-14.07,No,47,17,52,72,4,33,98,0
Bing Crosby,Gone Fishin',joy,0.0241596638655462,jazz,2000,D# Maj,112,-9.52,No,29,38,61,52,32,31,61,0
Bing Crosby,"Good, Good, Good",sadness,0.5523626373626374,jazz,1988,F min,82,-13.57,No,26,19,40,42,3,10,94,2
Bing Crosby,I Don't Know Why - With Lauren Bacall,love,0.3333333333333333,jazz,2006,F# Maj,87,-15.0,No,52,24,28,34,3,34,96,0
Bing Crosby,I Surrender Dear,sadness,-0.025,jazz,2014,F Maj,179,-14.16,No,6,34,15,20,6,97,81,15
Bing Crosby,I'll Be Home For Christmas,joy,0.3,jazz,1997,G Maj,85,-15.17,No,53,10,24,18,3,37,71,0
Bing Crosby,I'll Be Seeing You,love,0.2267992424242424,jazz,1999,C min,103,-17.61,No,22,10,25,13,3,15,92,0
Bing Crosby,I'll Take You Home Again Kathleen,love,0.0935185185185185,jazz,1996,A# Maj,172,-18.0,No,13,14,12,12,4,26,84,1
Bing Crosby,I'll Walk Alone,sadness,0.0921428571428571,jazz,1991,A Maj,93,-18.2,No,45,14,24,17,3,13,96,6
Bing Crosby,Is You Is Or Is You Ain't (My Baby)?,fear,0.1775724275724275,jazz,2007,C# Maj,179,-13.21,No,3,22,50,30,11,22,91,0
Bing Crosby,It Had To Be You,joy,0.1708333333333333,jazz,2010,G min,133,-13.52,No,33,18,45,51,5,16,93,0
Bing Crosby,It's The Natural Thing To Do,joy,0.1772959183673469,jazz,1993,D min,172,-14.55,No,7,21,56,69,7,11,94,0
Bing Crosby,I've Got A Pocketful Of Dreams,joy,0.2714876033057851,jazz,2014,F Maj,84,-20.14,No,25,12,81,54,8,11,99,1
Bing Crosby,Jingle Bells,joy,0.1999999999999999,jazz,1991,D# Maj,122,-11.02,No,30,41,76,81,6,11,80,0
Bing Crosby,June In January,sadness,0.1015625,jazz,1993,C min,84,-15.79,No,13,22,37,27,6,18,90,0
Bing Crosby,Last Night On The Backporch,joy,0.4839285714285714,jazz,2004,F min,159,-8.18,No,5,39,57,85,10,37,84,0
Bing Crosby,Learn To Croon,joy,0.4453703703703703,jazz,2011,D Maj,78,-9.56,No,0,31,28,36,4,31,66,0
Bing Crosby,Let It Snow! Let It Snow! Let It Snow!,fear,0.0679894179894179,jazz,2006,A# Maj,143,-15.31,No,38,25,57,54,4,6,85,0
Bing Crosby,"Little Jack Frost, Get Lost",sadness,-0.1705065359477124,jazz,1998,C# Maj,125,-7.9,No,38,34,76,72,6,50,66,0
Bing Crosby,Love In Bloom,sadness,0.3412698412698412,jazz,2014,E Maj,78,-13.34,No,7,20,36,16,4,24,96,4
Bing Crosby,Love Is Just Around The Corner,joy,0.1539772727272727,jazz,1993,A# Maj,80,-15.41,No,10,25,70,73,18,4,87,0
Bing Crosby,Love Thy Neighbor,joy,0.3953914141414141,jazz,2024,C# Maj,85,-12.86,No,3,24,48,43,6,10,93,0
Bing Crosby,Mack The Knife,sadness,0.0351691518358184,jazz,2004,F min,146,-9.74,No,12,31,68,83,5,16,75,0
Bing Crosby,Macnamara's Band,joy,0.1360902255639098,jazz,2024,F Maj,129,-8.53,No,0,57,86,98,6,29,71,18
Bing Crosby,Mean To Me,anger,-0.0449999999999999,jazz,2001,G min,97,-13.55,No,0,19,55,57,7,29,87,1
Bing Crosby,Mexicali Rose,sadness,0.1878787878787879,jazz,2010,A Maj,133,-11.29,No,30,24,38,40,4,18,98,0
Bing Crosby,My Melancholy Baby,sadness,0.275,jazz,1996,A# Maj,164,-17.11,No,10,12,28,21,5,26,96,52
Bing Crosby,Now Is The Hour,sadness,0.0148148148148148,jazz,1993,C# Maj,84,-21.23,No,19,5,19,24,3,10,99,4
Bing Crosby,Oh Come All Ye Faithful (Adeste Fideles),joy,0.0,jazz,2014,B Maj,87,-13.95,No,1,19,46,46,16,25,98,0
Bing Crosby,Oh Little Town Of Bethlehem,joy,0.1432692307692307,jazz,2023,C Maj,97,-16.63,No,24,18,42,53,4,35,97,0
Bing Crosby,Oh What A Beautiful Mornin,joy,0.5431666666666666,jazz,2010,A# Maj,81,-12.25,No,29,25,25,59,3,33,98,0
Bing Crosby,Ol' Man River,sadness,-0.3803571428571429,jazz,2014,F min,90,-12.88,No,15,37,46,62,3,28,95,19
Bing Crosby,On A Slow Boat To China,sadness,-0.025,jazz,2021,F Maj,113,-14.05,No,1,28,63,70,26,68,90,0
Bing Crosby,Once In A While,joy,0.3625,jazz,2022,F min,76,-18.04,No,0,13,22,14,3,30,94,8
Bing Crosby,"Pittsburgh, Pennsylvania",joy,0.0162037037037036,jazz,1992,C# Maj,136,-12.1,No,40,37,64,91,12,33,96,0
Bing Crosby,Play A Simple Melody,joy,0.1545454545454545,jazz,2008,G Maj,158,-13.96,No,29,28,57,93,12,10,99,81
Bing Crosby,'Round And 'Round The Christmas Tree,joy,-0.0175824175824175,jazz,1994,G# Maj,170,-11.63,No,20,22,54,80,5,9,85,0
Bing Crosby,Rudolph The Red Nosed Reindeer,joy,0.2063888888888889,jazz,2006,G Maj,80,-10.83,No,38,34,69,81,6,11,88,0
Bing Crosby,September In The Rain,sadness,0.3088888888888889,jazz,2024,C Maj,130,-13.73,No,25,17,56,66,3,6,54,0
Bing Crosby,Small Fry,joy,-0.0016993464052287,jazz,1993,C Maj,98,-14.55,No,9,22,67,60,46,19,94,0
Bing Crosby,Strange Music,love,0.144055944055944,jazz,1998,D Maj,57,-11.58,No,0,29,31,38,3,11,28,9
Bing Crosby,"Sunday, Monday Or Always",joy,0.1399999999999999,jazz,2008,G min,75,-17.11,No,21,8,53,35,4,35,98,0
Bing Crosby,Sweet Georgia Brown,love,0.1614688552188552,jazz,2024,D Maj,103,-13.65,No,13,27,67,78,23,12,98,10
Bing Crosby,Sweet Is The Word For You,love,0.325,jazz,2010,B min,123,-11.41,No,0,25,31,25,3,46,95,0
Bing Crosby,Sweet Leilani,love,0.30625,jazz,2014,G Maj,138,-18.58,No,10,6,32,7,4,13,98,0
Bing Crosby,Swingin' Down The Lane,joy,-0.0174603174603174,jazz,1962,C Maj,140,-13.0,No,44,17,71,72,6,10,90,0
Bing Crosby,Swinging on A Star,anger,-0.0557178932178932,jazz,1962,C Maj,140,-13.0,No,44,17,71,72,6,10,90,0
Bing Crosby,Thanks,love,0.4605263157894737,jazz,2014,B min,84,-16.91,No,20,12,35,19,4,35,84,0
Black Sabbath,After All,joy,0.2277777777777778,metal,1992,D# Maj,140,-9.23,No,32,62,25,11,4,14,0,11
Black Sabbath,After Forever,joy,-0.0478835978835978,metal,1971,G Maj,95,-12.56,No,47,69,42,46,4,12,0,1
Black Sabbath,Air Dance,sadness,0.12,metal,1978,A min,114,-6.83,No,31,53,34,46,3,9,27,29
Black Sabbath,Am I Going Insane,fear,-0.4519696969696969,metal,1975,A Maj,135,-10.18,No,34,72,35,29,5,20,10,0
Black Sabbath,Back Street Kids,joy,0.1234444444444444,metal,1976,A Maj,136,-5.12,No,30,94,44,44,9,42,16,17
Black Sabbath,Black Sabbath,fear,0.1631510416666666,metal,1970,D Maj,134,-10.6,No,56,51,33,10,4,16,9,7
Black Sabbath,Children Of The Grave,joy,0.2287878787878788,metal,1971,F# Maj,149,-11.38,No,64,72,34,28,5,10,4,5
Black Sabbath,Children Of The Sea,sadness,-0.1353703703703703,metal,1980,F# Maj,142,-10.09,No,52,64,42,35,3,19,1,0
Black Sabbath,Damaged Soul,sadness,-0.0853305785123966,metal,2013,C# Maj,136,-4.86,No,38,75,37,36,5,9,0,51
Black Sabbath,Dying For Love,joy,0.3533333333333333,metal,2020,F# min,108,-22.17,No,0,11,77,73,18,10,94,96
Black Sabbath,Ear In The Wall,sadness,0.1774725274725274,metal,2007,G# min,82,-5.1,No,18,95,40,44,7,36,0,0
Black Sabbath,Electric Funeral,anger,-0.1579861111111111,metal,1970,E Maj,126,-11.02,No,57,52,38,37,4,18,30,0
Black Sabbath,Fairies Wear Boots,fear,0.2171428571428571,metal,1970,F Maj,136,-9.1,No,55,69,43,71,4,25,0,5
Black Sabbath,Guilty As Hell,sadness,-0.2194444444444444,metal,1970,E min,163,-9.65,No,83,68,42,33,8,13,0,1
Black Sabbath,Hand Of Doom,sadness,-0.0581216298321561,metal,1970,G Maj,142,-10.75,No,49,59,46,30,8,11,3,0
Black Sabbath,Hole In The Sky,joy,0.3382771164021164,metal,1975,B Maj,117,-6.21,No,46,86,29,42,9,93,0,0
Black Sabbath,I Won't Cry For You,sadness,-0.0444444444444444,metal,2019,G# min,121,-4.36,No,0,83,49,4,4,20,0,59
Black Sabbath,Kill In The Spirit World,sadness,-0.3711111111111111,metal,1970,E min,163,-9.65,No,83,68,42,33,8,13,0,1
Black Sabbath,Lonely Is The Word,sadness,-0.0295454545454545,metal,1980,G# min,111,-15.52,No,39,49,43,52,3,7,0,5
Black Sabbath,Lord Of This World,joy,-0.0647058823529411,metal,1971,C# Maj,136,-10.76,No,50,65,39,62,5,12,1,0
Black Sabbath,Megalomania,anger,0.1487244897959183,metal,1975,B min,143,-9.81,No,39,65,28,26,6,9,1,18
Black Sabbath,N.I.B.,joy,0.4307692307692307,metal,1970,E min,105,-9.4,No,67,55,46,42,6,13,14,0
Black Sabbath,Nightwing,anger,-0.0687499999999999,metal,1970,E min,163,-9.65,No,83,68,42,33,8,13,0,1
Black Sabbath,Peace Of Mind,sadness,-0.1105442176870748,metal,2013,G# min,132,-4.0,No,42,82,34,52,4,12,0,0
Black Sabbath,Sabbath Bloody Sabbath,sadness,0.2336538461538461,metal,1973,C# min,137,-8.16,No,61,62,36,42,5,10,23,0
Black Sabbath,Selling My Soul,sadness,-0.2444444444444443,metal,2023,C min,120,-5.43,No,32,86,47,33,5,21,0,1
Black Sabbath,She's Gone,sadness,0.1068181818181818,metal,1976,E min,99,-11.53,No,36,29,46,7,3,12,73,0
Black Sabbath,Sins Of The Father,joy,0.1157407407407407,metal,1992,D# min,137,-8.15,No,29,89,27,34,6,7,0,1
Black Sabbath,The Writ,joy,0.1068783068783068,metal,1975,F# Maj,121,-11.88,No,35,54,33,17,5,15,9,0
Black Sabbath,Under The Sun,joy,0.0141873278236914,metal,1972,C# min,67,-12.14,No,38,53,28,47,4,9,6,0
Black Sabbath,Voodoo,joy,0.1636273448773448,metal,1981,G# min,102,-10.82,No,39,75,51,69,3,23,2,8
Black Sabbath,Who Are You?,joy,0.0497354497354497,metal,1973,G Maj,110,-13.38,No,37,27,24,12,3,14,29,1
Black Sabbath,Wicked World,anger,0.1045925925925926,metal,1970,A min,67,-8.62,No,46,57,33,63,13,17,2,83
Black Sabbath,Young,joy,0.1758741258741258,metal,1980,D# min,105,-10.42,No,50,71,31,12,3,8,1,1
Black Sabbath,Zeitgeist,sadness,0.1829365079365079,metal,2013,D# min,112,-12.77,No,45,25,48,17,3,38,82,4
Black Sabbath,Zero The Hero,joy,0.0929059829059828,metal,1983,F min,80,-12.8,No,33,67,31,40,4,14,5,0
Blur,Alex's Song,sadness,0.1666666666666666,pop,1994,C Maj,111,-9.44,No,18,28,66,26,3,8,24,0
Blur,Ambulance,fear,0.2893939393939393,pop,2024,A# min,184,-6.96,No,28,54,51,33,4,7,1,62
Blur,Badhead,sadness,-0.0846153846153846,pop,1994,G Maj,111,-8.71,No,41,62,54,45,3,56,5,0
Blur,Bang,sadness,0.2285714285714286,pop,1991,E Maj,114,-6.96,No,35,91,58,54,5,13,5,0
Blur,Bank Holiday,joy,0.044080808080808,pop,1994,G Maj,176,-5.81,No,35,94,24,25,18,16,3,0
Blur,Battery In Your Leg,sadness,-2.220446049250313e-17,pop,2024,C Maj,123,-7.6,No,20,45,66,23,10,14,8,2
Blur,Battle,joy,0.1202020202020202,pop,1999,A Maj,95,-11.0,No,34,64,24,8,5,10,2,58
Blur,Beachcoma,sadness,0.3588095238095238,pop,1993,B Maj,92,-7.46,No,19,74,31,58,3,9,0,10
Blur,Beetlebum,sadness,-0.4166666666666667,pop,1997,C Maj,90,-7.11,No,64,63,54,81,2,28,8,0
Blur,Best Days,sadness,0.204040404040404,pop,1995,C Maj,75,-9.92,No,34,40,54,37,2,14,62,0
Blur,Black Book,joy,-0.0999999999999999,pop,1999,D Maj,166,-10.8,No,19,40,43,32,3,45,45,66
Blur,Blue Jeans,sadness,0.0316666666666666,pop,1993,C# min,107,-8.2,No,38,71,65,78,3,9,4,0
Blur,Bone Bag,joy,0.1088888888888888,pop,1993,A Maj,182,-9.19,No,24,49,37,54,3,16,0,3
Blur,Bugman,anger,-0.15,pop,1999,F# Maj,130,-6.2,No,38,97,48,16,10,21,0,0
Blur,Chinese Bombs,fear,0.0116161616161616,pop,1997,C# Maj,78,-6.53,No,41,91,30,66,7,7,7,0
Blur,Cowboy Song,sadness,0.1977272727272727,pop,1997,D Maj,181,-7.56,No,24,77,44,79,5,11,1,3
Blur,Dan Abnormal,sadness,-0.1670940170940171,pop,1995,D Maj,128,-6.01,No,29,90,47,72,6,4,0,0
Blur,Death Of A Party,sadness,0.3,pop,1997,F# min,168,-7.85,No,53,79,46,79,4,23,13,32
Blur,Dizzy,joy,0.62,pop,2024,G Maj,145,-6.84,No,31,89,77,78,13,24,1,0
Blur,Down,sadness,-0.1493055555555555,pop,1991,G Maj,127,-5.39,No,20,80,43,46,4,8,0,46
Blur,Dying Isn't Easy,sadness,0.015,pop,1999,A Maj,76,-9.93,No,60,57,59,53,3,6,47,0
Blur,Fade Away,fear,-0.0709595959595959,pop,1995,E min,175,-8.53,No,30,63,47,48,4,48,7,0
Blur,Fool,sadness,-0.1216666666666666,pop,1991,D Maj,111,-6.19,No,25,91,48,52,5,8,0,0
Blur,Fool's Day,joy,0.053047052154195,pop,1992,B Maj,115,-10.31,No,8,38,71,51,3,7,32,0
Blur,For Tomorrow,love,-0.0446428571428571,pop,1993,D Maj,96,-6.03,No,47,84,63,65,3,7,1,0
Blur,Fried,fear,-0.031111111111111,pop,2006,A# min,128,-10.32,No,36,44,65,45,3,26,88,46
Blur,Gene By Gene,sadness,0.0407539682539682,pop,2024,C Maj,145,-7.82,No,20,71,71,83,7,56,5,1
Blur,He Thought Of Cars,fear,0.18,pop,1995,B min,81,-9.83,No,34,52,40,37,3,19,16,0
Blur,High Cool,joy,0.2,pop,1991,D Maj,107,-6.74,No,22,90,61,85,3,30,7,0
Blur,I'm All Over,joy,0.0,pop,1991,C# min,140,-6.08,No,19,94,57,71,6,25,0,0
Blur,I'm Fine,sadness,0.2685185185185185,pop,1993,A Maj,140,-7.13,No,20,86,59,55,7,14,0,0
Blur,I'm Just A Killer For Your Love,sadness,0.5111111111111111,pop,1997,C Maj,77,-9.71,No,34,82,40,25,16,7,0,82
Blur,Into Another,joy,0.0277777777777777,pop,1993,B min,119,-7.4,No,22,83,38,30,5,13,0,0
Blur,It Could Be You,joy,0.5444444444444445,pop,1995,G Maj,125,-6.36,No,32,72,70,87,4,3,10,0
Blur,Jubilee,anger,0.1168402777777777,pop,1994,D Maj,130,-5.74,No,31,94,51,50,11,13,0,0
Blur,Let's All Go Down The Strand,joy,-0.0191304347826086,pop,1993,D Maj,126,-8.11,No,16,67,41,78,6,30,56,0
Blur,London Loves,joy,0.3666666666666666,pop,1994,B min,120,-7.0,No,40,70,79,79,4,17,7,0
Blur,Lonesome Street,love,-0.0527777777777777,pop,2015,E Maj,101,-5.09,No,41,93,66,38,6,8,19,0
Blur,Look Inside America,joy,0.1124242424242424,pop,1997,G Maj,81,-6.21,No,31,69,44,51,3,8,0,0
Blur,Moroccan Peoples Revolutionary Bowls Club,anger,0.27,pop,2024,C# min,98,-6.07,No,20,81,74,58,10,55,4,6
Blur,One Born Every Minute,anger,-0.6,pop,1995,D Maj,125,-6.83,No,20,61,63,68,3,11,16,0
Blur,Out Of Time,joy,0.0247222222222222,pop,2024,C Maj,139,-9.0,No,51,46,53,32,3,36,4,0
Blur,Parklife,joy,0.1269965277777777,pop,1994,E Maj,139,-6.09,No,65,89,63,72,7,28,12,0
Blur,Polished Stone,sadness,-0.1857142857142857,pop,1997,D Maj,174,-9.07,No,25,64,29,36,3,21,8,5
Blur,Song 2,sadness,0.1938271604938271,pop,1997,G# Maj,130,-6.9,No,83,79,67,92,7,8,0,1
Blur,Song 2 (Original Lyrics),sadness,0.0122448979591836,pop,1997,G# Maj,130,-6.9,No,83,79,67,92,7,8,0,1
Blur,The Universal,joy,0.106060606060606,pop,1995,A Maj,164,-8.33,No,57,55,32,26,3,9,18,0
Blur,Tracy Jacks,anger,0.0867283950617283,pop,1994,E Maj,122,-6.0,No,42,86,64,35,4,13,10,0
Blur,Trimm Trabb,sadness,-0.0666666666666666,pop,1999,A min,103,-11.59,No,40,46,59,42,3,10,3,53
Blur,Trouble In The Message Center,joy,-0.0351515151515151,pop,1999,A Maj,76,-9.93,No,60,57,59,53,3,6,47,0
Blur,Uncle Love,sadness,0.0124999999999999,pop,1991,C Maj,144,-6.72,No,18,91,46,88,3,9,0,0
Blur,Under The Westway,sadness,0.0867063492063492,pop,2012,C Maj,150,-9.0,No,38,50,48,21,8,11,64,0
Blur,We Have A Technical,sadness,-0.1273611111111111,pop,2000,G min,120,-8.35,No,71,88,69,90,3,6,1,0
Blur,When The Cows Come Home,joy,0.225523088023088,pop,1993,D Maj,123,-10.07,No,18,34,80,65,5,8,41,0
Bob Dylan,4Th Time Around,joy,0.1333333333333333,folk,1966,E Maj,165,-12.91,No,28,37,40,24,8,91,71,0
Bob Dylan,A Satisfied Mind,joy,0.1719322344322344,folk,1980,E Maj,81,-12.87,No,24,21,32,34,4,30,83,0
Bob Dylan,Ain't Gonna Grieve,sadness,-0.2129629629629629,folk,1963,G# Maj,116,-15.98,No,13,25,62,88,5,12,94,8
Bob Dylan,All Over You,joy,0.0576388888888888,folk,1963,G Maj,114,-13.24,No,17,21,61,44,6,20,89,0
Bob Dylan,Ballad Of Donald White,anger,0.0852605459057072,folk,1972,D Maj,88,-24.31,No,12,13,52,61,6,12,95,1
Bob Dylan,Ballad Of Hollis Brown,anger,-0.2370663153271848,folk,1964,D# Maj,111,-13.59,No,38,31,68,52,4,10,91,0
Bob Dylan,Belle Isle,sadness,0.310891812865497,folk,1970,C Maj,114,-10.84,No,25,32,49,57,3,13,88,0
Bob Dylan,Beyond Here Lies Nothin',love,0.1716049382716049,folk,2009,A min,118,-6.51,No,30,74,64,92,3,53,12,0
Bob Dylan,Beyond The Horizon,sadness,0.0607697857697857,folk,2006,F Maj,106,-9.96,No,28,39,68,32,3,10,65,0
Bob Dylan,Black Crow Blues,fear,-0.0048717948717948,folk,1964,G Maj,115,-7.79,No,28,54,50,63,3,22,90,0
